feature,group1_mean,group2_mean,group1_std,group2_std,fold_change,statistic,p_value,neg_log10_p,significant,n_group1,n_group2,p_adjusted,significant_adj
TAG42:1-FA18:1,0.7329925925925928,0.30979999999999996,2.0025719781049727,0.2455804362457781,1.2424614479674685,1.5393830319344,0.1294585845272169,0.8878691457761423,False,54,46,0.21259099310881535,False
PE(18:1/18:1),1.0198166666666666,0.59785,0.5545512975971354,0.21858377570167464,0.7704543468580412,1.7340135799300262,0.1296742714564035,0.8871461833062502,False,6,6,0.21259099310881535,False
TAG47:2-FA18:2,0.3968819277108433,0.30448550724637685,0.5285215410024039,0.14580550832344952,0.38233629763414273,1.524438720348648,0.13066227934547509,0.8838497700056286,False,83,69,0.2136427366569638,False
TAG54:8-FA18:3,0.9631936170212765,0.6338762886597937,2.0366162797460317,0.5150847684631619,0.6036245214959006,1.5212824660412012,0.13120923029371526,0.8820356121812201,False,94,97,0.2136427366569638,False
TAG56:7-FA20:5,1.031888888888889,0.8463679999999999,1.1144016932214682,0.48815359478034137,0.28593064311319494,1.5184562035123794,0.13125558161182965,0.8818822192616195,False,99,100,0.2136427366569638,False
TAG60:11-FA22:6,0.2743869565217391,0.21635625,0.22539348566815884,0.10471831628769168,0.3428030906568439,1.5254970998503024,0.13178772408304607,0.8801250420279855,False,46,32,0.21399816148723194,False
TAG51:4-FA18:3,0.8145767676767677,0.669361,0.8972395893969914,0.3255978975483085,0.2832661688380501,1.5146504233690992,0.13242346181397263,0.8780350629804983,False,99,100,0.21451971723783692,False
TAG52:6-FA20:5,0.5363175824175824,0.4534447058823529,0.42796141430258416,0.2916490211693151,0.24216091010716573,1.5096909822581173,0.1331007542075386,0.8758194836143992,False,91,85,0.21510595822166192,False
PC(16:0/14:0),1.8739927835051546,1.7047515151515151,0.8934220874265121,0.661115720421544,0.1365539295003583,1.50510813357357,0.13408076589361126,0.872633517938,False,97,99,0.21587635204785938,False
TAG46:0-FA12:0,0.72532625,0.4156594202898551,1.7828125941214104,0.3926196083469119,0.8032281386442958,1.511661649035907,0.1342105179886985,0.872213447464672,False,80,69,0.21587635204785938,False
TAG54:0-FA16:0,0.36933492063492074,0.22415000000000004,0.7482609429609973,0.11621310917528213,0.7204651511901251,1.514138396733717,0.13474781203373293,0.8704782779363327,False,63,44,0.2159498130011292,False
TAG56:5-FA18:2,2.214791919191919,1.655685,3.6029230658599225,0.8210887710684803,0.4197429399804421,1.5058094203306656,0.13503388165808025,0.869557248016486,False,99,100,0.2159498130011292,False
TAG56:3-FA18:2,0.7468561224489795,0.455644,1.8990113696540973,0.2557535936613737,0.7129232605518935,1.5047660731920838,0.13552222351152576,0.867989481490462,False,98,100,0.2159498130011292,False
TAG58:8-FA22:6,1.9590787878787879,1.4266299999999996,3.421022919831852,0.8462549197445881,0.4575641997830357,1.5037230027078405,0.1355227565461632,0.867987773331162,False,99,100,0.2159498130011292,False
TAG52:2-FA14:0,0.541984693877551,0.44855050505050514,0.5710859534764908,0.23578517997677698,0.2729816674709256,1.4981600656629563,0.1365372585863662,0.8647488212204335,False,98,99,0.21694218514806063,False
TAG54:6-FA18:2,33.03414444444444,20.874204,79.2067990773432,15.630948029295256,0.6622367963295979,1.4988971305154253,0.13688539356287174,0.8636428910440687,False,99,100,0.21694218514806063,False
TAG48:1-FA12:0,0.8397680851063831,0.49586179775280903,2.1905653982286686,0.38805836003973854,0.760052867181421,1.4975011224178068,0.13743968815572868,0.8618878389057308,False,94,89,0.21694218514806063,False
TAG46:2-FA18:2,2.701062626262626,1.5653153061224487,7.401497071657342,1.4956526843614244,0.7870737935910821,1.4962428565557127,0.13756000125768733,0.8615078288793447,False,99,98,0.21694218514806063,False
TAG58:9-FA22:6,1.744639393939394,1.1960810000000002,3.5809330222670868,0.7070064501434513,0.5446137735713138,1.4956222637065288,0.13773602077582148,0.8609524680333336,False,99,100,0.21694218514806063,False
TAG44:2-FA18:2,0.7901939759036145,0.43450799999999995,2.1257338561443637,0.40586459789815005,0.8628240932805841,1.494544173653089,0.13858702568661374,0.8582774258314039,False,83,75,0.21754017622785396,False
TAG44:2-FA16:1,0.4458066666666667,0.2936117647058823,0.763965961364964,0.1731016021266803,0.6025083977153036,1.4985350680076102,0.13875813250415675,0.8577415538040153,False,60,51,0.21754017622785396,False
TAG54:3-FA20:1,4.376284848484849,3.5484459999999998,5.283166503040551,1.642667020268803,0.3025192924767459,1.4894358333346571,0.1390726053304169,0.8567584093719598,False,99,100,0.21754017622785396,False
TAG48:4-FA18:3,0.8991916666666667,0.6212061224489795,1.7891101911677634,0.387315994440919,0.533556609515774,1.4885852154556003,0.13963121277320553,0.8550174898792486,False,96,98,0.2179141581494878,False
TAG56:8-FA20:5,0.9241444444444445,0.7366240000000001,1.197740651821146,0.38871968117049716,0.3271899570136903,1.4823975687866835,0.14089510180439394,0.8511041048061828,False,99,100,0.21900400915602317,False
TAG46:3-FA16:0,0.5044172043010753,0.3408141176470588,1.0336467068023787,0.2409155162890002,0.5656323711879524,1.482939680435442,0.14114787629060688,0.8503256518578988,False,93,85,0.21900400915602317,False
PC(18:0/18:2),186.48297171717172,176.186659,54.98005646697391,42.474573957131305,0.08193921363384347,1.4773332549569744,0.14129290913291817,0.8498796329265166,False,99,100,0.21900400915602317,False
TAG54:7-FA18:3,5.083871717171718,3.389238,11.101438656116539,2.631973898076798,0.5849666757296985,1.4782737629257245,0.1422217119195672,0.8470340980713182,False,99,100,0.2199437812452264,False
TAG48:4-FA16:1,0.5846064516129033,0.4756297872340426,0.6606232004716475,0.2689875601032077,0.2976266754274172,1.4744833837939393,0.14293954028518227,0.8448476189882422,False,93,94,0.22055377030428577,False
TAG56:1-FA18:1,0.5233154761904762,0.26171219512195115,1.6186870631943604,0.1510140483942004,0.9996997454805845,1.4746617320212436,0.1440205695617752,0.8415754758963913,False,84,82,0.22172015449465166,False
TAG54:4-FA18:2,99.12340303030302,72.10397600000002,180.05092612870786,33.847771947773886,0.45914690219692494,1.4676785944403656,0.14518494774399934,0.8380784074002622,False,99,100,0.2230093116247918,False
TAG54:7-FA18:2,6.545439393939396,4.267199,15.083106062154704,3.4976774937957114,0.6172006501404762,1.4644121286257907,0.1459753071550998,0.8357206022515367,False,99,100,0.22345043471579093,False
TAG52:4-FA18:1,61.199802020202014,50.66112700000001,68.4106444193848,21.473873512049142,0.2726478144051357,1.463081774970014,0.14612741038598645,0.8352683120408857,False,99,100,0.22345043471579093,False
TAG52:6-FA18:3,3.3673757575757577,2.6177660000000005,4.909123677546443,1.4477794130782948,0.36328857418703636,1.4578498711293124,0.14761310672671002,0.8308750793261809,False,99,100,0.22445822795419865,False
TAG55:3-FA18:2,0.588813829787234,0.33849484536082475,1.6550331779542253,0.18799409364122655,0.7986776745899918,1.457312690983271,0.14831651299491483,0.8288104935883913,False,94,97,0.22445822795419865,False
TAG56:2-FA16:0,0.3378537037037037,0.2029063829787234,0.6686597145439138,0.09599768431141704,0.7355843925246932,1.4657961772297214,0.14834637771957587,0.8287230536990514,False,54,47,0.22445822795419865,False
PC(16:0/20:2),6.432155555555556,6.082521000000001,1.9000389042860288,1.470527597706059,0.08063290091546615,1.450645236216013,0.1485768932063469,0.8280487271385321,False,99,100,0.22445822795419865,False
TAG54:6-FA18:1,13.139445454545458,9.301348,25.711828754355867,5.303493373610959,0.49839266868297744,1.4549285382613129,0.14863729935366607,0.8278721941365983,False,99,100,0.22445822795419865,False
TAG56:4-FA18:1,4.707951515151516,3.753369,6.344586622473856,1.5724925833805607,0.32691333110975507,1.4534766448747156,0.14894161994421495,0.8269839269193475,False,99,100,0.22445822795419865,False
TAG54:5-FA18:1,67.30736666666667,47.106053,136.19507527133604,24.69746917902275,0.5148519595384149,1.452376504792603,0.14939652561272318,0.8256595024186646,False,99,100,0.22445822795419865,False
TAG51:2-FA18:1,13.97170606060606,12.024801,12.022151506535149,5.867505416359586,0.21649517746195027,1.4494486542575735,0.14941940687860145,0.8255929918584916,False,99,100,0.22445822795419865,False
TAG53:4-FA20:4,0.2856,0.24013877551020407,0.20009488257798674,0.126592477423171,0.25012759364263626,1.4416861064952402,0.1524801138955171,0.8167867923079516,False,60,49,0.22833003727733608,False
TAG51:2-FA16:1,1.420059595959596,1.210852,1.2384513072348349,0.7552880233915985,0.22992893705118478,1.436940535969861,0.1526664178863127,0.8162564844277341,False,99,100,0.22833003727733608,False
PC(18:1/18:2),55.58814848484849,58.9837,18.137954159758557,15.361325365062518,-0.08553899433455364,-1.42439225290285,0.15596327006454694,0.8069776675844634,False,99,100,0.23242055452064567,False
FFA(20:3),2.4421505050505052,2.3463220000000002,0.5162344840527922,0.42856157003293116,0.05775109660683123,1.4240169151410011,0.1560830116868852,0.8066443636393162,False,99,100,0.23242055452064567,False
TAG44:3-FA18:2,0.4327824999999999,0.22212333333333334,0.9159873420039922,0.0967854851020378,0.9622811806252473,1.443817289358169,0.15654716193910898,0.8053548013486103,False,40,30,0.23260384410124688,False
TAG53:4-FA18:3,0.6855919191919192,0.5501360000000001,0.9126107363254514,0.2536483040062608,0.31756178620214526,1.4234025375591812,0.1573769146300089,0.803058973273662,False,99,100,0.23332838212536106,False
TAG48:2-FA12:0,3.7047545454545454,2.3374590000000004,9.420265920314742,1.7237929667278507,0.664436899451327,1.4208074157169248,0.15835005780342776,0.8003817737590403,False,99,100,0.23426190763977814,False
TAG51:5-FA18:2,0.40501463414634153,0.3087663157894737,0.5973865452741264,0.16299247118138344,0.3914586524387237,1.414234939428036,0.16068966105167456,0.7940120653191312,False,82,95,0.2372085472667577,False
TAG54:5-FA18:2,79.31657272727274,53.438274,179.68464660491622,32.146826979724885,0.5697489288736525,1.4108090663238946,0.16127932803714867,0.7924212946986456,False,99,100,0.23740135893349057,False
TAG52:5-FA18:2,28.45442222222222,22.741098,38.6746450438853,11.544006528397007,0.32335097215212083,1.4090443847588514,0.1615164670749848,0.7917831934862813,False,99,100,0.23740135893349057,False
TAG56:5-FA20:2,1.3559606060606062,1.0873370000000002,1.8396120399458997,0.4781879072893602,0.3185161163446477,1.4066145994511718,0.1623338375386028,0.7895909445939836,False,99,100,0.23808962838995076,False
TAG54:5-FA18:3,14.907968686868687,11.238672999999999,25.44714661293749,5.370697359585023,0.4076119933795817,1.4040759315071845,0.163202218009761,0.7872739432362367,False,99,100,0.2388495980314528,False
TAG48:3-FA18:2,6.840683838383837,5.010384999999999,12.669986279640037,2.9166382216231987,0.44921908759966084,1.4010710686654821,0.16405294924504282,0.7850159577233178,False,99,100,0.23948999732484794,False
TAG49:3-FA18:2,1.0017255102040816,0.8489160000000001,1.0012645133186238,0.41324371528949183,0.23879352547603225,1.3985942112958156,0.1643421096012153,0.7842511424427989,False,98,100,0.23948999732484794,False
TAG54:4-FA18:1,180.7482747474747,134.362489,325.53656779778436,60.4216620566821,0.42785145044951,1.394184877190668,0.16621404438992898,0.779332282938468,False,99,100,0.2412065454556394,False
TAG54:6-FA18:3,13.321390909090907,9.547638,26.338170944022462,5.677102069011596,0.4805289515000129,1.3939284859882317,0.16622738469816792,0.7792974279429636,False,99,100,0.2412065454556394,False
PE(18:1/18:2),3.7833000000000006,1.8490399999999998,1.6460330221474904,0.8109204726728756,1.0328687419865696,1.9015862427481542,0.16748127529151138,0.7760337408190353,False,3,5,0.24251004192953451,False
TAG52:0-FA20:0,0.8766113402061856,0.49031237113402054,2.710174435532867,0.396068284900084,0.8382361664100086,1.3890674371087937,0.1678948537976673,0.7749626153659885,False,97,97,0.24259383536018875,False
TAG40:0-FA12:0,0.669391304347826,0.2744155555555555,1.8975521147960999,0.27562613426322424,1.286487514332286,1.3967610395769037,0.16905477993864845,0.7719725452671501,False,46,45,0.24375340363246983,False
TAG51:2-FA15:0,4.383335353535354,3.7862280000000004,3.961367803853973,1.7001842891245225,0.21126776785869852,1.37927042555191,0.17013260469727928,0.769212448978903,False,99,100,0.24478995021844824,False
TAG57:2-FA18:1,0.3951063157894737,0.2767,0.830058608390963,0.11999908607710584,0.5139182484618706,1.3755978306797676,0.17208049124833338,0.7642683628127376,False,95,92,0.2469708554626183,False
TAG51:5-FA18:3,0.3635576923076923,0.2955060240963855,0.4182791876679544,0.13039999190988077,0.2989967707731838,1.3754369916451594,0.17237262052816174,0.7635317158769888,False,78,83,0.2469708554626183,False
PC(18:1/20:3),6.973110101010101,7.4106380000000005,2.382752036158042,2.1238259651531206,-0.0877954918608637,-1.3669081408516683,0.17323607167044694,0.7613616729633867,False,99,100,0.24768763287053422,False
CE(14:0),23.004494949494948,24.598424,7.676468595801143,8.81570136916668,-0.09665010300078226,-1.360594276156534,0.17522181954332874,0.756411814165464,False,99,100,0.25000267976684143,False
TAG58:10-FA18:2,0.339161111111111,0.175736,0.7063255620372958,0.07177889011866,0.9485609558940364,1.37803310413245,0.17669002623501923,0.7527879647736317,False,36,25,0.25157118557887914,False
DAG(16:0/20:4),0.30097142857142856,0.24765,0.031249411423028665,0.08098648652707438,0.28132390614115405,1.5187414720486863,0.17750887022417935,0.7507799401121991,False,7,6,0.2522105197768548,False
TAG48:4-FA18:1,0.5691891304347827,0.34103711340206183,1.6069760767010022,0.192724921801119,0.7389793453885813,1.3525911767076153,0.17944891556323836,0.7460591618296246,False,92,97,0.2544369239378972,False
TAG46:3-FA14:0,0.41935205479452053,0.3249048387096774,0.5757501768489112,0.1516256925192455,0.3681446857324679,1.3476315052746985,0.1814186009788006,0.7413181864694192,False,73,62,0.2566960287708341,False
TAG53:2-FA18:1,11.670442424242426,9.987722000000002,11.584668216621582,4.675867435142517,0.22463168345538584,1.3411478767920704,0.18223186567464533,0.7393756785341757,False,99,100,0.2573129034991886,False
TAG50:5-FA18:1,0.3691499999999999,0.2589388235294118,0.7362729558348773,0.10652688694154439,0.5115958525267874,1.3419990281195533,0.18320095355905036,0.7370722701640419,False,82,85,0.258115805291284,False
TAG48:4-FA14:1,0.44314883720930237,0.371139534883721,0.4566383039624368,0.20161753266377452,0.25582963207408177,1.3378010960757447,0.18355742751652895,0.7362280373971042,False,86,86,0.258115805291284,False
TAG44:2-FA14:0,0.6446705882352941,0.33484255319148937,1.6255528341206409,0.24513893730830247,0.9450792610420343,1.3446559826716988,0.18452127074078598,0.7339535632020162,False,51,47,0.2586799222178025,False
TAG49:2-FA18:1,1.968489898989899,1.687742,1.8605337206326613,0.9727027392920519,0.22199492783863717,1.3319653592075114,0.1849257666835105,0.7330025720813593,False,99,100,0.2586799222178025,False
TAG53:2-FA17:0,5.667574747474747,4.894654999999999,5.335160588202274,2.220103960136356,0.21152433786126285,1.3318224562936816,0.18523681476112944,0.7322726955228781,False,99,100,0.2586799222178025,False
TAG56:8-FA18:3,0.6052142857142857,0.533875,0.5016682057493715,0.17362340610201335,0.18094404584081722,1.3317538572243497,0.1854757800066062,0.7317127938453172,False,98,100,0.2586799222178025,False
TAG46:3-FA12:0,0.6338977011494255,0.4101740740740741,1.535407324032398,0.3165414138694089,0.6280137175226305,1.3290904563749892,0.1870412502400665,0.7280626032173761,False,87,81,0.2603308829871946,False
TAG46:4-FA18:2,0.4419381818181818,0.21804418604651163,1.2397920360989623,0.09374777788433321,1.019224023696928,1.3344203209068404,0.18758577411105112,0.7268001001751467,False,55,43,0.2605570222886698,False
TAG42:0-FA12:0,0.6152842105263158,0.36271219512195124,1.3770389610617249,0.33972256194954287,0.762427701662209,1.3296539487562493,0.1882639565228993,0.725232818494019,False,57,41,0.2609675169687344,False
FFA(22:0),2.5920020202020204,2.4348229999999997,0.7376804455804664,0.9354356164354443,0.09024994321545253,1.3168354362598926,0.18949976111809927,0.7223913331637543,False,99,100,0.2621477425609406,False
TAG51:3-FA18:2,7.191047474747475,6.195983999999999,7.044377148627898,2.6446112258903094,0.2148685153450177,1.3166263099393758,0.19037570921353797,0.7203884657598941,False,99,100,0.2628263839749654,False
PC(18:1/18:1),12.609142424242425,13.300201,4.225274033429024,3.1076671244947804,-0.07697789052640946,-1.3132474716314613,0.19077139426236,0.7194867462219926,False,99,100,0.26284058765036267,False
PC(15:0/18:2),1.3279160919540232,1.4152287234042553,0.4875574634883094,0.4056850175532367,-0.09187124473304945,-1.3040192578544516,0.19401289945751896,0.7121693938997811,False,87,94,0.26638390369116344,False
TAG51:4-FA15:0,1.6444919191919192,1.387003,1.8433612039699059,0.6763452666263576,0.24567100923297888,1.3055631872942248,0.1941243403731792,0.7119200069763283,False,99,100,0.26638390369116344,False
LPC(20:4),3.8861161616161612,4.155791,1.4738065435800596,1.4522491313872945,-0.09679407505923816,-1.300022992576317,0.19511301441551987,0.7097137613572059,False,99,100,0.2670336734178132,False
TAG52:5-FA18:1,5.545372727272727,4.679123000000001,6.278758132082122,2.106380720853385,0.24504627933393244,1.3021107883031466,0.1953809428672856,0.7091177989140685,False,99,100,0.2670336734178132,False
TAG48:3-FA18:1,3.835559595959596,2.4395189999999998,10.578942266490474,1.5550774940380419,0.6528403559313537,1.299203363847123,0.19679770160492718,0.7059799779886519,False,99,100,0.2684320649891207,False
CE(20:4),241.20635050505044,257.071473,90.75622605256545,82.64750184474876,-0.09190163326546097,-1.2889317799920166,0.19894942557243905,0.701257310456171,False,99,100,0.27082536574930827,False
TAG58:10-FA20:4,0.3932414634146342,0.34026875,0.2844745765078374,0.23738981539677292,0.20874078041002064,1.2880681167299841,0.19962629366905704,0.6997822564188336,False,82,80,0.2712054427934201,False
TAG58:3-FA18:1,0.3995604651162792,0.17792820512820512,1.1138323008209807,0.08155262088375484,1.1671185720679527,1.3009711842666745,0.20027845437401193,0.6983657688780209,False,43,39,0.27155050871386904,False
TAG50:6-FA20:4,0.3098076923076923,0.18044444444444444,0.34108036800129293,0.05851111242984342,0.7798182063251029,1.3393259994674587,0.20339970086886183,0.6916496901109055,False,13,9,0.2752353095090551,False
DAG(16:1/18:1),1.3431505376344084,1.2296935483870968,0.6751723325298796,0.5364749649344344,0.12732218052341515,1.2687750283886243,0.2062057702604887,0.6856991860106669,False,93,93,0.27847987191614515,False
PC(16:0/18:2),513.5957343434344,486.0592049999999,190.3674929050314,104.59746370246538,0.07950116657905523,1.2628450355729064,0.2085799676706664,0.6807274041925798,False,99,100,0.2811295216430721,False
TAG53:3-FA18:2,6.151545454545452,5.181945999999999,7.324476775702873,2.171157533212236,0.2474549226762902,1.263341510548397,0.20902324375054449,0.6798054168970369,False,99,100,0.28117130618909536,False
PE(16:0/18:2),5.115525,3.48074,1.8996718653055147,1.4739909253452004,0.5554882548097246,1.4139717149625943,0.21039110484439769,0.6769726257286467,False,4,5,0.2824541998107859,False
CE(14:1),1.3835351063829784,1.4945949494949495,0.5833370824532266,0.6474970292853981,-0.1113952995764406,-1.2531032193090255,0.21170417590018786,0.6742705753649907,False,94,99,0.28346893791421085,False
LPC(20:3),2.492197959183674,2.640288,0.8055618491334462,0.8591713341765467,-0.08327663715055982,-1.2514334238129936,0.212270833589396,0.6731096746110347,False,98,100,0.28346893791421085,False
TAG42:2-FA18:2,0.582828125,0.23832500000000004,1.5154059756774587,0.17731345386363845,1.2901401657011662,1.2721369723125777,0.21239388163366824,0.6728579980002106,False,32,20,0.28346893791421085,False
TAG56:4-FA18:2,1.923686868686869,1.423155,3.9077792800725817,0.758442926929305,0.4347811799237072,1.2513208943938983,0.21359026738929116,0.6704185405733738,False,99,100,0.28418589396004,False
TAG54:4-FA16:1,1.0655121212121212,0.9377030000000001,0.9425919924003658,0.3859805724568807,0.18434405003646168,1.2494120119153957,0.21376446275879843,0.670064492347846,False,99,100,0.28418589396004,False
TAG48:3-FA12:0,3.447348484848485,2.142656,10.326096760283011,1.6452633945476283,0.6860868961654282,1.2416511391404648,0.21718745234754724,0.6631652690170419,False,99,100,0.28733487621073495,False
TAG52:6-FA16:1,2.060409090909091,1.7419330000000002,2.3870280759825087,0.9223519076942773,0.2422416747483764,1.2390855214357717,0.21761010285311216,0.6623209457775986,False,99,100,0.28733487621073495,False
TAG56:3-FA16:0,0.22749687500000002,0.173915,0.23114849505050408,0.05586311536152219,0.38746433933939534,1.2540128409191937,0.21779994206723374,0.6619422400985361,False,32,20,0.28733487621073495,False
TAG42:1-FA12:0,1.2441633333333333,0.4333,3.498796149661347,0.43971518475452237,1.5217377309867541,1.2587679754240382,0.21782799289144622,0.6618863101766577,False,30,28,0.28733487621073495,False
TAG56:5-FA20:1,1.026057142857143,0.7241839999999999,2.36916929323339,0.4680656508213221,0.5026828658311513,1.2379130880193607,0.218524622846093,0.6604996206445835,False,98,100,0.28733487621073495,False
TAG53:4-FA17:0,2.113725252525253,1.7731959999999998,2.6108686523189806,0.8345171370948894,0.25343584919572726,1.2367022330283501,0.21866099817209889,0.6602286737029378,False,99,100,0.28733487621073495,False
TAG58:9-FA20:4,0.5464968421052631,0.47883829787234045,0.4083294311602137,0.3442203270744846,0.1906746108700044,1.2320731427808462,0.21950759848544182,0.6585504416032657,False,95,94,0.2874720732227822,False
TAG48:2-FA18:0,0.5622892857142857,0.3364863636363636,1.6494148310305625,0.25258117469674735,0.7407645000036357,1.236383746286089,0.219608431303621,0.658350990276833,False,84,66,0.2874720732227822,False
TAG50:5-FA20:4,0.3121466666666667,0.2636893617021277,0.27772483728132397,0.11127657715573733,0.24338468300713545,1.2312239278477188,0.22178971373908957,0.6540585996203288,False,60,47,0.2897712351916841,False
SM(18:0),35.4181898989899,36.839029000000004,9.117298857548551,7.170287308506141,-0.05674455265396411,-1.2211560455873283,0.22357424879754578,0.6505782197890372,False,99,100,0.2915442403057863,False
TAG48:4-FA12:0,1.3648385416666666,0.7824890000000001,4.629766222047793,0.6753398325833724,0.8025879084148275,1.2200268520571542,0.22535649788938755,0.6471299150422153,False,96,100,0.2927494000435757,False
TAG50:5-FA16:1,0.5213234042553192,0.4537894736842105,0.48110288069387225,0.2415838810644153,0.20015548155631285,1.2175323129220004,0.22549818209241465,0.6468569549408558,False,94,95,0.2927494000435757,False
TAG56:1-FA16:0,0.41894,0.1958764705882353,0.8934978478802658,0.06999785290824788,1.0967994926320304,1.2426647587666952,0.2257861941685056,0.6463026167943133,False,25,17,0.2927494000435757,False
PC(18:0/22:5),6.633569387755101,6.239696,2.4628187385703457,2.0850513651071894,0.08830962153295284,1.2134009186209436,0.22648673169664066,0.644957235239309,False,98,100,0.2928148078472061,False
TAG44:2-FA12:0,0.5935753846153846,0.36722692307692306,1.4562174322571524,0.30827598159694924,0.6927594169402326,1.219472725674615,0.22669533510751438,0.6445574166088585,False,65,52,0.2928148078472061,False
TAG58:2-FA18:1,0.7483263157894736,0.1951111111111111,1.9345234193011371,0.09536664781955938,1.9393715171222672,1.2449175732922493,0.22904667458154582,0.6400760091547324,False,19,18,0.2952926882128814,False
TAG52:6-FA18:2,2.5723343434343438,2.117672,3.569974000710267,1.140884558212476,0.28059901850295715,1.207609260255012,0.22962010667623214,0.6389900856285603,False,99,100,0.29547342028903834,False
CER(16:0),0.49991010101010097,0.44741499999999995,0.41787913336395505,0.11849319494162837,0.16005504963750947,1.2029677107421597,0.23149193628850512,0.6354641324490491,False,99,100,0.29680621982112404,False
PE(18:0/18:1),6.066657142857143,4.3891,2.9652033279676586,1.829133517087622,0.4669766383285954,1.273942745438045,0.23152625944990907,0.635399744657106,False,7,7,0.29680621982112404,False
TAG56:3-FA18:1,3.888745454545455,3.1149019999999994,6.26087017562048,1.4740562392119223,0.3201180281331474,1.1973882955105308,0.23375925107118298,0.6312311928205143,False,99,100,0.2991065839222266,False
TAG51:3-FA15:0,4.465481818181818,3.9062919999999997,4.4011921114987835,1.6219631991914347,0.19301605128120042,1.1868966791872375,0.23753896219427223,0.6242651452889452,False,99,100,0.3033737307424975,False
TAG48:4-FA18:2,1.944831313131313,1.171164,6.432329556053776,0.9178977903004145,0.7317019092368169,1.184866567560672,0.23882492222782117,0.6219203550080787,False,99,100,0.3044459756249982,False
DAG(20:0/20:0),14.872333333333334,19.483286363636363,11.409286492506673,11.604298529149219,-0.3896060349765376,-1.1985999050898826,0.23989189847326253,0.6199844185922702,False,15,22,0.30523558723650196,False
LPE(18:1),1.2645921052631575,1.1583074999999998,0.47436662488085474,0.30154937120750397,0.12665381544504858,1.174076784768521,0.2448423070601343,0.6111135369544004,False,38,40,0.3108763648972581,False
TAG48:5-FA18:3,0.44762954545454553,0.23457209302325582,1.1940396866489873,0.11747174802313187,0.9322738476472485,1.177780191005737,0.24523678052012446,0.6104143939455632,False,44,43,0.3108763648972581,False
TAG53:3-FA17:0,5.769367676767677,5.032192,5.9697394552387575,2.0320003433289298,0.19722623930389652,1.1637341408782713,0.2468364910996252,0.6075906359203547,False,99,100,0.31232372343217885,False
DAG(18:1/18:1),4.28009175257732,3.964922,2.1908921919634174,1.5670855714344318,0.11034923906394171,1.1582568666942747,0.2483511451593872,0.6049338331108511,False,97,100,0.3136582981457446,False
TAG48:5-FA18:2,0.4435195652173914,0.2364558139534884,1.2271524131762335,0.12515089616391578,0.907427104745438,1.1381034291914824,0.26097024780971195,0.5834090020432781,False,46,43,0.3289865231168642,False
TAG55:4-FA18:2,1.3024101010101015,0.888846,3.593768731315726,0.6220109434907252,0.5511784017717425,1.128402299040609,0.26175116217109334,0.5821113813840871,False,99,100,0.32936216346989977,False
PC(15:0/20:4),1.9831333333333332,1.6723000000000001,0.5406193805873655,0.38993830281212444,0.24594799619417781,1.1944704333538598,0.2637877682846607,0.57874534635461,False,6,8,0.33131355058957385,False
TAG52:3-FA16:1,39.498821212121214,35.529073,31.912042219287166,15.427580061431861,0.15280955128733467,1.1153991470832525,0.2665752461765759,0.5741801810588432,False,99,100,0.3341991137728397,False
PE(22:0/18:1),1.5697249999999998,1.0671,0.666410120846515,0.3870676814201878,0.5568164510595833,1.252786047998479,0.26742950874199867,0.5727906734511922,False,4,3,0.33465490818723503,False
FFA(20:0),2.1378838383838383,2.067724,0.4894996572317641,0.4017612774579532,0.04813983889788309,1.1045816966956632,0.2707446597359436,0.5674401007971361,False,99,100,0.3379643731921998,False
TAG58:8-FA20:3,0.24498823529411765,0.22042619047619047,0.11949568301333538,0.0943627640997666,0.1524168125012862,1.1073508731300656,0.271065267061779,0.566926127162351,False,51,42,0.3379643731921998,False
TAG55:3-FA18:1,2.5778060606060604,1.9148520000000002,5.8938068556059235,1.141239774953254,0.42891083597678853,1.098982611299694,0.2742827974599515,0.5618014297359589,False,99,100,0.34135194866366225,False
TAG54:4-FA20:1,0.8582202020202021,0.7245189999999999,1.1669257823994335,0.33278958580946055,0.24432433467393527,1.0967151668000807,0.27508356121175015,0.5605353619488869,False,99,100,0.3417249339643235,False
PC(20:0/18:1),0.9207148148148149,0.9918,0.26730416225097425,0.2538227295747575,-0.10729486374826293,-1.0994491610054185,0.2764967347170432,0.5583099931214653,False,27,42,0.3428559510491336,False
PC(18:0/20:2),2.032511111111111,1.9367540816326527,0.6435289949367183,0.5892897350092671,0.06962245864063266,1.0893711447946877,0.2773427701112168,0.5569831510100568,False,99,98,0.343280887869056,False
CE(20:3),32.91403636363637,34.558578,10.830175133229346,10.628983205877418,-0.07034089530886106,-1.0809701434041843,0.2810330112250483,0.5512426631880498,False,99,100,0.347218321839643,False
DAG(18:0/18:2),0.8362250000000001,0.7608891891891892,0.337693696849907,0.3162113663567665,0.13620480893164877,1.0767267458454959,0.28481277711758307,0.5454405315127435,False,52,37,0.35125192404012956,False
TAG53:6-FA20:4,0.2164711111111111,0.19486086956521742,0.11589378095759263,0.06977397311083479,0.15173008834111312,1.0747377134169585,0.28608579599834316,0.5435037041404722,False,45,46,0.3521850412831589,False
LCER(16:0),2.1975676767676773,2.286366,0.6382353236325162,0.5338040277521746,-0.057148771879086305,-1.064078381335285,0.288641083985902,0.5396418531507226,False,99,100,0.3546904851862796,False
