,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Group
98,6.211511739127948,14.80844551298928,-5.816319573506955,1.8110620728087112,-0.14769198113383109,7.766963910685523,1.2208491443471523,7.040447568824668,0.8965012962340646,0.49741953797548205,Case
99,20.438027544826014,21.026452810559167,-6.177840125640015,0.07035050879707443,6.537935936188066,5.000386098912392,-1.3417081044904007,8.684075057266535,-3.077567247047349,-5.762732551906023,Case
101,-6.409567893825941,-3.0613108062049417,-6.0199302925380245,0.6011463690668102,1.204895926712804,3.9613589563791662,0.35451198179408816,0.09655477080780828,2.395315884752975,-0.43847478822107344,Control
102,-6.892001641829299,-4.443211882553612,-0.9778069771499273,1.4382257995577776,0.30863342366551,-2.4588072138598105,-1.7926951062645813,-1.0071827727648541,-1.525761332159882,-1.9868915455319711,Control
103,-10.87532310788118,-2.207976599081113,-4.836622647541719,3.517883180325362,-4.073893356072684,6.944661337441882,-0.2828112250331105,3.2912963722111668,0.4314509683387783,0.9914705795525358,Control
104,-6.955193975795853,0.15195399822501676,-3.586093405028663,0.5542247253755099,-0.25905855794034394,3.5259130166886226,0.7325352095178203,2.924708731522278,-2.7132950375912985,-0.9880115017611879,Control
107,-2.3997248864355356,-3.436879472337865,2.847042199421365,2.63396134778404,-2.0860967511744404,2.9414018373502886,2.8432220155364294,1.638166776506153,-1.3749394642732462,0.36792826003197476,Control
108,2.4641707128672135,1.0455387911844203,7.738738855221377,2.5964890970794063,-0.5305000554811022,4.054978502407123,1.2871778229527824,-0.6386725602229641,1.189572440564044,-1.3176834457499915,Control
109,-3.7145759772861635,1.6440621515689222,0.16475458893856457,-6.465981015974163,-4.559946787796022,6.106623718398786,-0.7120463313587921,4.850995201686547,2.306667266242516,-0.5134100189884802,Control
11,11.25773725906509,1.9790828312586248,9.50724640661494,-4.9166207402362145,0.3182675232666407,-0.8161012962222088,-3.479689158366709,3.1760351431456657,3.8074272771758064,1.5452692073381586,Control
111,-8.86167461764522,-3.3704931618117393,-3.617361815572643,-1.847175946973378,-0.4247594932034804,2.2160575796661646,-1.239279749049715,-0.4829580507183575,-2.483927808869121,-1.049406472249824,Control
112,2.945084433756249,-3.892697947934508,11.613149688026564,-1.039689900646806,-1.5593126924677365,1.2010151846185972,-1.9342207348903224,-2.1428476468507944,-0.7913169640856418,1.2734415560479833,Control
117,-6.736128658183383,1.7322058708230286,-3.9836741665576305,-2.5325060659938226,-0.7365046960053676,-0.7673840723747026,4.995741538634116,2.5354973252516944,-2.2636849770789085,-0.9951526588924987,Control
119,-0.8248839140133551,-1.6744691240243013,4.777411777158826,1.444837235598059,0.9154130810130228,-1.172187083347049,1.3597080234901195,-0.5681950872563681,-2.7384470403144796,0.4214722053059479,Control
12,6.4508191654981415,10.755226645591897,7.321040390027203,10.569107621844918,3.623924960317424,-1.4855761357455892,-0.42754326777614876,4.402674105328866,-0.8667498285431392,0.32469116618387917,Control
121,-0.6595926342127991,1.3414103735455656,1.5367891767049195,-2.4090976605475065,-2.9691003022004683,3.0323011227831196,4.790187531503835,0.6460705766730739,-0.4107688486525051,1.2509872589317463,Control
123,-5.770165691504341,-1.4910349101320441,-0.8087677620509708,2.1955070046216076,1.4477354025297016,-2.05192052060681,1.248668083521504,-1.6969934875109798,-1.9869243697374124,-2.3964216178497155,Control
124,-7.584001834815095,-2.8001805349082893,-3.8568616068758614,-4.99506583615494,-3.424618336611278,3.6761322598917827,-0.24669279807367575,6.02818169432828,-0.06496025433443595,-0.2025401473458709,Control
